,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,25,26,3174,937,147,3,1,1,400,0,1606489232.750604
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3261,972,155,3,1,1,406,0,1606489233.794125
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3261,972,155,3,1,1,406,0,1606489234.842917
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3261,972,155,3,1,1,410,1,1606489235.903709
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3369,1003,157,3,1,1,414,2,1606489236.949011
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3369,1003,157,3,1,1,414,2,1606489237.995113
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3369,1003,157,3,1,1,414,2,1606489239.041566
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3351,999,153,3,1,1,414,2,1606489240.087833
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3351,999,153,3,1,1,410,1,1606489241.121541
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3351,999,153,3,1,1,410,1,1606489242.166341
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,26,3345,990,148,1,0,0,410,1,1606489243.200228
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,26,3345,990,148,1,0,0,406,0,1606489244.245267
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,26,3345,990,148,1,0,0,406,0,1606489245.292306
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,29,3105,898,179,17,3,0,0,0,1606489298.92371
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,29,3105,898,179,17,3,0,0,0,1606489299.980442
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,29,3117,908,183,14,2,0,0,0,1606489301.019962
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,29,3117,908,183,14,2,0,400,0,1606489302.060108
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,29,3117,908,183,14,2,0,405,0,1606489303.109463
